sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch
5,2372.0,31.582100000000004
4,2376.0,16.307900000000004
3,2379.0,14.497399999999994
0,2379.0,-19.375500000000002
2,2381.0,-2.0723999999999996
0,2381.0,-26.37439999999999
3,2384.0,9.171700000000003
5,2389.0,31.413799999999995
3,2392.0,11.382600000000002
7,2399.0,45.7155
4,2402.0,24.322300000000006
3,2405.0,9.7701
3,2408.0,15.869199999999989
4,2412.0,23.679900000000007
2,2414.0,1.0082000000000033
4,2418.0,19.978699999999993
4,2422.0,23.329399999999993
4,2426.0,24.78130000000001
3,2429.0,5.735399999999993
4,2433.0,23.917500000000008
0,2433.0,-12.100099999999998
3,2436.0,14.079899999999999
1,2437.0,-9.077300000000001
3,2440.0,13.771900000000002
7,2447.0,54.882100000000015
7,2453.0,51.66270000000001
5,2458.0,34.44460000000001
4,2462.0,24.041000000000007
3,2465.0,10.292099999999998
4,2469.0,12.649399999999998
3,2472.0,11.418899999999997
4,2476.0,16.054900000000004
1,2477.0,-5.579199999999998
0,2477.0,-22.7552
2,2479.0,-0.7284999999999915
2,2481.0,-10.6637
4,2485.0,9.006900000000002
1,2486.0,-6.684700000000001
3,2489.0,0.5356000000000009
2,2491.0,1.1817000000000017
2,2493.0,-6.7988
1,2494.0,-12.183399999999997
4,2498.0,20.0165
4,2502.0,20.790500000000005
4,2506.0,26.8264
0,2506.0,-28.767599999999995
0,2506.0,-30.21560000000001
1,2507.0,-7.199099999999998
2,2509.0,0.8441999999999986
6,2515.0,43.7164
2,2517.0,-4.090700000000004
2,2519.0,2.711399999999999
4,2523.0,20.2307
4,2527.0,23.599400000000003
6,2533.0,48.75430000000001
2,2535.0,-3.1679000000000026
5,2540.0,22.231099999999994
6,2546.0,45.83329999999999
0,2546.0,-26.881700000000002
3,2549.0,7.866899999999999
3,2552.0,15.191599999999998
7,2559.0,57.05180000000001
4,2563.0,24.7788
2,2565.0,-1.9373000000000022
4,2569.0,22.427600000000005
2,2571.0,0.5491999999999982
3,2574.0,10.666800000000004
2,2576.0,0.3193000000000016
2,2578.0,0.38250000000000434
2,2580.0,0.8582000000000007
3,2583.0,10.517900000000001
3,2586.0,0.5212000000000014
5,2591.0,33.8233
3,2594.0,15.817200000000003
1,2595.0,-1.8307999999999987
4,2599.0,21.614800000000013
