ShapedRewardPerEpisode,ShapedRewardCumulative,Pysc2RewardPerEpisode,Pysc2RewardCumulative,MeanLossPerEpisode,Epsilon,MergeDummy
186.5360793173313,1572628.0663177222,20,167100,1.7544985077729425e+24,0.0,0
176.39493392407894,1572804.4612516463,19,167119,1.615874684823529e+24,0.0,0
197.3682363331318,1573001.8294879794,21,167140,1.6451750319416075e+24,0.0,0
197.94274799525738,1573199.7722359747,21,167161,1.6932873110199797e+24,0.0,0
197.35943208634853,1573397.131668061,21,167182,1.800118602903919e+24,0.0,0
197.4085300117731,1573594.5401980728,21,167203,1.6884731431623057e+24,0.0,0
197.05752597749233,1573791.5977240503,21,167224,1.6927622993898193e+24,0.0,0
187.2727418243885,1573978.8704658747,20,167244,1.6260776077937355e+24,0.0,0
197.43475200235844,1574176.305217877,21,167265,1.6712503693809244e+24,0.0,0
175.42787617444992,1574351.7330940515,19,167284,1.491393894086316e+24,0.0,0
219.05154614150524,1574570.784640193,23,167307,1.6168898322083354e+24,0.0,0
175.904428049922,1574746.689068243,19,167326,1.6706280799988129e+24,0.0,0
197.56941211223602,1574944.2584803551,21,167347,1.5845242991550716e+24,0.0,0
208.2275352180004,1575152.4860155731,22,167369,1.6015013565407836e+24,0.0,0
207.89745976030827,1575360.3834753335,22,167391,1.694665484563549e+24,0.0,0
207.76594533026218,1575568.1494206637,22,167413,1.684575259670418e+24,0.0,0
164.77330394089222,1575732.9227246046,18,167431,1.6226623660667138e+24,0.0,0
186.85301965475082,1575919.7757442594,20,167451,1.7952025456082754e+24,0.0,0
207.66068497300148,1576127.4364292324,22,167473,1.57933096423757e+24,0.0,0
197.48654213547707,1576324.9229713678,21,167494,1.5374149176705193e+24,0.0,0
197.0587871670723,1576521.981758535,21,167515,1.6405009440467433e+24,0.0,0
218.50291572511196,1576740.48467426,23,167538,1.5031133411806445e+24,0.0,0
218.56492598354816,1576959.0496002436,23,167561,1.631945401791432e+24,0.0,0
186.79743060469627,1577145.8470308483,20,167581,1.6575695145768834e+24,0.0,0
197.8993939012289,1577343.7464247495,21,167602,1.573583650537105e+24,0.0,0
186.5079721212387,1577530.2543968707,20,167622,1.589833070338222e+24,0.0,0
239.45878645777702,1577769.7131833285,25,167647,1.5710294970588366e+24,0.0,0
197.45411409437656,1577967.167297423,21,167668,1.7742469002253532e+24,0.0,0
218.51793521642685,1578185.6852326393,23,167691,1.5489752615972122e+24,0.0,0
208.21263533830643,1578393.8978679776,22,167713,1.731925313519057e+24,0.0,0
187.06802347302437,1578580.9658914506,20,167733,1.7573498267690234e+24,0.0,0
197.64054302871227,1578778.6064344794,21,167754,1.7316522152376533e+24,0.0,0
218.4663061797619,1578997.0727406591,23,167777,1.5791954959607788e+24,0.0,0
187.65098138153553,1579184.7237220407,20,167797,1.553870710420961e+24,0.0,0
218.66665242612362,1579403.3903744668,23,167820,1.7297259716338314e+24,0.0,0
187.72897878289223,1579591.1193532497,20,167840,1.6938933153858387e+24,0.0,0
197.15556128323078,1579788.274914533,21,167861,1.613911835961936e+24,0.0,0
229.31271289288998,1580017.5876274258,24,167885,2.0132489692822334e+24,0.0,0
218.62139424681664,1580236.2090216726,23,167908,1.7582681287474427e+24,0.0,0
197.4521258175373,1580433.6611474901,21,167929,1.60373658310784e+24,0.0,0
207.26185002923012,1580640.9229975194,22,167951,1.5598071032481816e+24,0.0,0
208.24244114756584,1580849.165438667,22,167973,1.5964443545912018e+24,0.0,0
187.01523053646088,1581036.1806692034,20,167993,1.655378099027002e+24,0.0,0
197.46830861270428,1581233.648977816,21,168014,1.4922467677693488e+24,0.0,0
239.12379440665245,1581472.7727722228,25,168039,1.7706796169749116e+24,0.0,0
207.76188680529594,1581680.534659028,22,168061,1.5853908637809718e+24,0.0,0
197.6048878878355,1581878.139546916,21,168082,1.6193508872751068e+24,0.0,0
218.6660911887884,1582096.8056381047,23,168105,1.7460635899300508e+24,0.0,0
207.62924094498158,1582304.4348790497,22,168127,1.6947595917813626e+24,0.0,0
197.80695992708206,1582502.2418389767,21,168148,1.671519144206686e+24,0.0,0
229.5188588798046,1582731.7606978565,24,168172,1.6663681791544786e+24,0.0,0
176.51850913465023,1582908.2792069912,19,168191,1.7397197834661397e+24,0.0,0
187.66772584617138,1583095.9469328374,20,168211,1.7095439365805004e+24,0.0,0
208.34283283352852,1583304.289765671,22,168233,1.721215969777952e+24,0.0,0
207.97628158330917,1583512.2660472542,22,168255,1.7018134537769235e+24,0.0,0
197.65528590977192,1583709.921333164,21,168276,1.7095607980575053e+24,0.0,0
207.8786668330431,1583917.799999997,22,168298,1.7488442924839744e+24,0.0,0
196.66731840372086,1584114.4673184007,21,168319,1.814044741758065e+24,0.0,0
176.624213591218,1584291.091531992,19,168338,1.802442172081266e+24,0.0,0
207.91985867917538,1584499.0113906711,22,168360,1.5079700230188008e+24,0.0,0
154.68492126464844,1584653.6963119358,17,168377,1.6606581912877252e+24,0.0,0
197.17095004022121,1584850.867261976,21,168398,1.672391617555297e+24,0.0,0
228.90598258376122,1585079.7732445598,24,168422,1.7124492987721097e+24,0.0,0
208.00839857757092,1585287.7816431373,22,168444,1.6945562452509876e+24,0.0,0
175.2029998153448,1585462.9846429527,19,168463,1.6579538697834817e+24,0.0,0
207.80601374804974,1585670.7906567007,22,168485,1.690045007518649e+24,0.0,0
229.60415779054165,1585900.3948144913,24,168509,1.8222567134050035e+24,0.0,0
185.9038985222578,1586086.2987130135,20,168529,1.6666249924196298e+24,0.0,0
198.02834253013134,1586284.3270555437,21,168550,1.6671674419875473e+24,0.0,0
219.0039617419243,1586503.3310172856,23,168573,1.702984966140792e+24,0.0,0
175.6879460811615,1586679.0189633667,19,168592,1.5549834237880946e+24,0.0,0
219.3154039978981,1586898.3343673646,23,168615,1.614438432859165e+24,0.0,0
208.65050917863846,1587106.9848765433,22,168637,1.7226267133540266e+24,0.0,0
197.38692019879818,1587304.371796742,21,168658,1.640160255742132e+24,0.0,0
187.15850296616554,1587491.5302997082,20,168678,1.7594308500848387e+24,0.0,0
176.13695520162582,1587667.6672549099,19,168697,1.620287924227976e+24,0.0,0
218.3315602093935,1587885.9988151193,23,168720,1.7234939985558671e+24,0.0,0
197.42883810400963,1588083.4276532233,21,168741,1.68349583691173e+24,0.0,0
197.42492908239365,1588280.8525823057,21,168762,1.630986026984411e+24,0.0,0
197.77380646765232,1588478.6263887733,21,168783,1.6268698089825884e+24,0.0,0
197.5403028279543,1588676.1666916013,21,168804,1.6720592879315942e+24,0.0,0
186.76531526446342,1588862.9320068657,20,168824,1.5840514572229947e+24,0.0,0
197.55506901443005,1589060.4870758802,21,168845,1.7835132185882546e+24,0.0,0
196.5900103598833,1589257.07708624,21,168866,1.690804782790185e+24,0.0,0
207.53557819128036,1589464.6126644313,22,168888,1.7807846857324144e+24,0.0,0
197.1014041006565,1589661.714068532,21,168909,1.7397633062529386e+24,0.0,0
187.05528685450554,1589848.7693553865,20,168929,1.6066213368275545e+24,0.0,0
207.52935533225536,1590056.2987107188,22,168951,1.8850844502226132e+24,0.0,0
239.88450707495213,1590296.1832177937,25,168976,1.6329173146198156e+24,0.0,0
228.98344050347805,1590525.1666582972,24,169000,1.7442976024153692e+24,0.0,0
219.24957913160324,1590744.4162374288,23,169023,1.9599014177666296e+24,0.0,0
228.96068489551544,1590973.3769223243,24,169047,1.704331722573361e+24,0.0,0
